screen_name,friends_count,tweets_count,linkedin,snapchat,instagram,facebook,followers_count,favourites_count,qtyMentions,qtyHashtags,qtyUrls,qtyEmojis,qtyUppercase,profile_pic_gender,age
eveehanahi,1511,45905,0,0,0,0,2638,23713,0.21,0.0,0.06,1.18,1.58,2,18-24
delfibruzzone,2169,15772,0,0,0,0,1148,4312,0.43,0.04,0.05,0.85,3.42,2,18-24
gabyscarpato,393,22903,0,0,0,0,190,2204,1.71,0.03,0.0,0.04,0.76,0,18-24
aliciapomares,6789,30752,0,0,0,0,25060,14819,1.55,0.6,0.61,0.57,2.83,2,35-49
veroschinoni,367,21719,0,0,0,0,577,1000,0.65,0.01,0.02,0.35,2.51,2,18-24
granero,162,7363,0,0,0,0,233,634,0.29,0.16,0.35,0.1,3.05,0,35-49
yanymombelli04,4999,17474,0,0,0,0,688,17025,2.83,0.33,0.5,2.33,3.33,0,25-34
elritual,1127,20853,0,0,0,0,1969,3377,1.89,1.27,0.29,0.68,5.2,0,18-24
bica199,410,7937,0,0,0,0,438,3047,0.14,0.02,0.07,0.69,0.95,1,18-24
marisolartigas,146,1419,0,0,0,0,173,399,0.12,3.68,0.93,0.06,6.21,2,10-17
fabri_lares,437,10019,0,0,0,0,478,4009,0.19,0.02,0.07,0.5,3.01,2,18-24
lulypeteanc,708,20650,0,0,0,0,843,2427,0.4,0.13,0.04,1.12,2.71,2,18-24
rrebolledo,880,3622,0,0,0,0,908,2517,0.82,0.64,0.84,0.03,4.07,2,25-34
horaciodesauce,82,268,0,0,0,0,72,260,0.49,0.0,0.23,0.12,4.58,1,50-64
trinicorbetto,149,22126,0,0,0,0,697,5702,0.32,0.01,0.05,1.47,2.46,0,18-24
ariarteagaok,297,2067,0,0,0,0,354,2572,0.52,0.21,0.09,0.67,4.18,2,18-24
totozaracho,848,219,0,0,0,0,116,761,0.5,0.19,0.35,0.61,3.17,0,25-34
chrisguevarauy,2206,260,0,0,0,0,1118,932,1.64,0.24,0.05,0.84,3.45,1,18-24
vicky_larrosa1,647,10242,0,0,0,0,385,1712,0.09,0.0,0.05,1.5,1.5,2,18-24
ffjorgeramirez,369,452,0,0,0,0,157,526,0.15,0.87,0.77,0.04,10.21,1,35-49
ludtaborda,348,2600,0,0,0,0,170,313,0.27,0.19,0.02,0.43,1.59,2,25-34
gonzalezsoff,758,5549,0,0,0,0,923,3230,0.45,0.04,0.04,1.47,2.94,0,10-17
_micachirinoo,350,34094,0,0,0,0,404,17130,0.23,0.03,0.29,0.92,2.72,2,18-24
oscargcervella,821,7160,0,0,0,0,421,612,0.09,1.21,0.92,0.04,4.45,1,35-49
cabj_ayrton,1007,37181,0,0,0,0,1092,12430,0.06,0.0,0.06,0.28,2.03,2,10-17
brianramirez98,824,4229,0,0,0,0,493,552,0.07,0.11,0.22,0.34,2.54,1,18-24
liberluna,852,1375,0,0,0,0,965,1493,0.45,0.08,0.48,0.11,3.84,0,18-24
ana__soto,1159,15151,0,0,0,0,1375,21929,0.42,0.0,0.07,0.98,1.36,0,10-17
miliicar_26,776,2619,0,0,0,0,692,1652,0.03,0.23,0.15,0.97,3.04,2,18-24
oliveramatias96,34,42,0,0,0,0,9,9,0.04,0.07,0.11,1.22,2.07,1,18-24
juan_bagnasco,316,32172,0,0,0,0,327,4030,0.21,0.01,0.19,0.03,6.01,1,10-17
lujisard,265,5542,0,0,0,0,462,6147,0.33,0.01,0.07,1.18,2.05,0,10-17
shoaburgos,362,6479,0,0,0,0,438,1266,0.25,0.05,0.02,0.47,1.77,0,18-24
t_belen98,784,15777,0,0,0,0,895,22382,0.23,0.0,0.07,0.83,1.59,0,18-24
eveforteeve,179,778,0,0,0,0,138,3257,1.02,0.09,0.08,0.6,3.77,0,18-24
marudelutis,2401,45867,0,0,0,0,3118,1289,0.09,0.01,0.18,0.43,1.71,0,10-17
carlosguadian,2143,32353,0,0,0,0,9978,190,2.16,1.86,0.95,0.12,3.72,1,35-49
jona_garciaa,271,8208,0,0,0,0,374,1890,0.18,0.02,0.02,0.35,1.06,1,18-24
luislopezcuenca,461,4904,0,0,0,0,1432,1142,1.3,0.75,0.43,0.43,3.41,1,25-34
faquh_xeneize,861,8565,0,0,0,0,276,5624,0.28,0.09,0.17,0.05,3.03,0,10-17
maarlendepetri,635,21115,0,0,0,0,1639,16953,0.21,0.01,0.03,0.48,1.65,0,25-34
navy_tincho,2086,1661,0,0,0,0,259,13954,0.66,0.4,0.15,1.4,3.62,0,18-24
melo_snowflake,254,11508,0,0,0,0,362,9947,0.38,0.17,0.37,0.27,5.76,0,18-24
duartenahuee,452,7302,0,0,0,0,448,1608,0.03,0.0,0.01,0.26,1.0,0,18-24
acedotor,16825,110185,0,0,0,0,15950,13848,2.46,1.62,0.76,0.03,6.42,1,50-64
terevazquez_12,357,30930,0,0,0,0,591,2696,0.07,0.02,0.15,1.71,1.77,2,18-24
kenshin23,925,16993,0,0,0,0,816,211,0.38,0.14,0.13,0.05,3.25,1,25-34
soleislas,362,41394,0,0,0,0,1602,5846,0.14,0.0,0.12,0.17,2.08,2,18-24
elviralindo,226,1887,0,0,0,0,235937,523,0.6,0.18,0.58,0.04,3.34,2,50-64
dannyailen,1242,1642,0,0,0,0,401,111,0.21,0.01,0.05,0.2,2.26,2,18-24
acoronadoc,215,12554,0,0,0,0,778,457,0.22,0.47,0.5,0.17,4.31,1,35-49
mariupaolini,578,1705,0,0,0,0,720,215,0.68,0.33,0.05,0.45,4.34,2,25-34
mauro_pavesse,462,31882,0,0,0,0,664,16310,0.36,0.02,0.23,1.37,2.24,0,10-17
nancyblanchar17,298,263,0,0,0,0,38,12,0.84,0.0,0.03,0.03,3.73,2,35-49
juancarcubeiro,3094,25310,0,0,0,0,13996,1947,1.31,1.14,0.77,0.06,5.37,1,50-64
mikaag_smile,2784,66189,0,0,0,0,2342,71480,0.23,0.0,0.02,1.13,1.17,0,18-24
joaco_romillo,570,6777,0,0,0,0,848,5215,0.1,0.0,0.08,0.25,1.04,0,18-24
leanelprooyt,30,40,0,0,0,0,10,144,0.63,0.0,0.5,0.19,12.25,1,10-17
ramirofortea,99,954,0,0,0,0,110,27,0.3,0.33,0.69,0.06,4.99,1,35-49
eduardo38313931,136,315,0,0,0,0,4,7,0.92,0.0,0.01,0.0,11.51,0,50-64
markuriger,439,18662,0,0,0,0,475,7678,0.45,0.01,0.17,0.25,2.11,0,18-24
ludfdz102,193,4195,0,0,0,0,190,4066,0.2,0.0,0.04,0.82,1.64,0,10-17
marianoaguus,687,2178,0,0,0,0,318,1623,0.49,0.16,0.2,0.1,1.28,1,18-24
fgd_98,922,2177,0,0,0,0,774,386,0.21,0.04,0.01,0.3,1.08,1,18-24
sebascalabro,189,5578,0,0,0,0,208,846,0.25,0.0,0.02,0.19,0.95,1,18-24
matiaspguzzo,46,948,0,0,0,0,18,56,0.04,0.09,0.74,0.07,2.97,0,25-34
paonesti,190,12570,0,0,0,0,2645,5270,0.13,0.02,0.13,0.17,2.23,0,18-24
aguswinehouse,351,9212,0,0,0,0,363,5484,0.07,0.55,0.44,1.39,4.23,1,18-24
globalbrand_,2498,7020,0,0,0,0,2252,172,0.26,0.03,0.92,0.03,2.15,0,35-49
ginesalarcon,392,5850,0,0,0,0,935,1406,0.61,0.1,0.52,0.04,2.9,1,35-49
carburandotv,751,61056,0,0,0,0,73834,807,0.65,2.17,0.7,0.9,6.94,0,50-64
javiersalinas00,1115,19971,0,0,0,0,846,43,0.29,0.2,0.44,0.02,2.82,1,25-34
coqqoo,772,20225,0,0,0,0,5493,714,0.14,0.08,0.02,0.09,3.91,0,18-24
ordonezrj,394,7313,0,0,0,0,147,5016,1.3,0.01,0.18,0.01,5.95,1,25-34
gabiplanas_rrhh,2523,1950,0,0,0,0,1641,1609,0.96,1.64,0.46,0.08,4.2,2,35-49
nahir_intorre,969,15996,0,0,0,0,307,3667,0.05,0.0,0.01,0.53,2.4,2,18-24
revistahipismo,196,203,0,0,0,0,152,0,0.0,0.0,0.01,0.09,10.17,0,10-17
ezetesta13,682,16743,0,0,0,0,311,2714,0.41,0.1,0.12,0.18,3.73,1,18-24
dalilatrotti,384,7821,0,0,0,0,615,3506,0.33,0.0,0.21,0.58,2.2,0,18-24
santi_durann,989,46507,0,0,0,0,1668,18959,0.48,0.0,0.04,0.04,2.05,0,18-24
belenboville,477,584,0,0,0,0,593,41,0.76,0.1,0.5,0.02,4.79,2,50-64
mikygnr,1045,62784,0,0,0,0,1652,9016,0.42,0.0,0.07,0.17,2.24,2,18-24
morenobarber,406,1856,0,0,0,0,34391,110,0.49,0.18,0.52,0.05,4.72,1,50-64
nicolasrezano,67,26,0,0,0,0,338,2753,0.08,0.0,0.42,0.33,3.42,0,18-24
neri_oriana,345,18074,0,0,0,0,378,1853,0.17,0.0,0.14,0.81,2.46,2,18-24
adrialba97,662,11426,0,0,0,0,710,1249,0.13,0.14,0.06,0.79,1.54,0,18-24
axelfansmfet,1217,36057,0,0,0,0,7011,2977,1.52,1.5,0.61,1.71,7.07,0,10-17
macarenaacuipil,1170,13569,0,0,0,0,1987,2111,0.0,0.0,0.0,1.0,3.0,0,25-34
coty_gastaldo,747,37789,0,0,0,0,1440,1996,0.35,0.0,0.07,0.44,0.64,2,18-24
quiquemateuvlc,1989,5083,0,0,0,0,2140,104,0.67,0.43,0.64,0.03,3.73,1,35-49
rocionaizke1,218,2030,0,0,0,0,131,909,0.06,0.2,0.05,1.18,2.19,2,18-24
copano,22460,155158,0,0,0,0,811001,12516,0.34,0.13,0.5,0.05,6.55,0,25-34
jhonagarcia5,1160,1255,0,0,0,0,413,277,0.08,0.29,0.77,0.07,2.96,0,25-34
grupohasar,212,938,0,0,0,0,351,111,0.28,0.76,0.33,0.09,5.02,0,35-49
barbyylujan,217,623,0,0,0,0,125,615,0.09,0.02,0.11,0.75,1.61,2,10-17
nacho744,391,8919,0,0,0,0,302,2604,0.15,0.01,0.17,0.58,1.4,0,18-24
ivansm96,120,7282,0,0,0,0,290,301,0.06,0.04,0.01,0.13,1.67,0,18-24
cris_villanueva,433,3473,0,0,0,0,27306,409,0.89,0.16,0.22,0.13,3.29,2,35-49
macakroneberger,655,22618,0,0,0,0,698,7193,0.35,0.01,0.09,0.56,1.41,2,18-24
neverlandlss,614,36173,0,0,0,0,772,12288,0.13,0.0,0.37,0.21,2.7,2,10-17
santirayu,256,905,0,0,0,0,237,719,0.27,0.13,0.02,1.26,1.4,1,10-17
nahuel_acosta97,1326,14188,0,0,0,0,744,12017,0.24,0.0,0.05,0.91,4.39,1,18-24
falex1041,688,470,0,0,0,0,424,931,0.0,0.0,0.0,0.0,3.0,1,18-24
hillegassah,1169,18593,0,0,0,0,1360,15262,0.49,0.01,0.05,0.48,1.17,0,18-24
lhraste,329,190,0,0,0,0,271,558,2.19,1.75,0.15,0.26,6.59,2,10-17
matiasgaray_17,162,7363,0,0,0,0,249,3484,0.51,0.08,0.23,0.49,2.29,1,25-34
alerojas1995,960,16768,0,0,0,0,589,8605,0.64,0.74,0.14,0.22,6.43,0,18-24
leonardpera,1008,12672,0,0,0,0,1158,380,0.61,0.26,0.31,0.06,2.57,1,35-49
flor_belieber5,2536,55184,0,0,0,0,2225,20044,0.11,0.24,0.15,0.33,8.45,1,10-17
