screen_name,friends_count,tweets_count,linkedin,snapchat,instagram,facebook,followers_count,favourites_count,qtyMentions,qtyHashtags,qtyUrls,qtyEmojis,qtyUppercase,profile_pic_gender,age
richardcv23,73,432,0,0,0,0,698,168,0.67,0.01,0.15,0.02,3.46,1,35-49
oliveramatias96,34,42,0,0,0,0,9,9,0.04,0.07,0.11,1.22,2.07,1,18-24
nancyblanchar17,298,263,0,0,0,0,38,12,0.84,0.0,0.03,0.03,3.73,2,35-49
marielloza,335,7092,0,0,0,0,637,2119,0.09,0.0,0.15,1.03,1.17,2,18-24
federicottero,372,5221,0,0,0,0,236,427,0.08,0.01,0.06,0.82,1.78,1,18-24
lauu00,603,35566,0,0,0,0,659,15980,0.21,0.0,0.17,0.72,1.19,2,10-17
laltezor,1621,15362,0,0,0,0,481,7049,2.48,0.0,0.32,0.02,1.11,0,50-xx
paoalepadilla,488,10194,0,0,0,0,434,4093,3.41,1.0,0.02,0.32,4.25,2,18-24
amapolaa21,89,10307,0,0,0,0,233,9361,0.34,0.01,0.13,0.37,2.21,2,18-24
kmy332,1993,23091,0,0,0,0,1357,6027,0.11,0.02,0.01,1.17,1.4,2,18-24
yamilagalvan3,2444,80146,0,0,0,0,1932,23683,0.2,0.0,0.23,1.02,1.6,0,10-17
nicoocanalla,331,1843,0,0,0,0,85,1593,0.55,0.6,0.16,0.21,2.38,0,18-24
aluuzotta,425,3337,0,0,0,0,425,970,0.39,0.08,0.01,0.58,1.59,2,18-24
giulianatrigo,1090,37307,0,0,0,0,1261,6790,0.11,0.0,0.09,0.95,1.34,2,18-24
antolabriola_,525,21884,0,0,0,0,1849,1657,0.15,0.0,0.04,0.62,1.19,2,18-24
diegodlucia,1607,30113,0,0,0,0,13013,4278,0.86,0.12,0.38,0.97,2.7,0,10-17
denumalsam,264,3208,0,0,0,0,320,6926,0.33,0.08,0.12,0.76,3.27,0,10-17
juanigarayzar,326,25435,0,0,0,0,837,765,0.64,0.02,0.14,0.72,1.19,2,18-24
macu_abrigo,548,12742,0,0,0,0,583,2754,0.09,0.05,0.03,0.15,1.58,1,18-24
valenclem,458,19756,0,0,0,0,670,3583,0.56,0.23,0.14,2.18,1.99,2,18-24
matu_fbv,179,861,0,0,0,0,96,705,0.35,0.01,0.03,0.17,1.61,1,18-24
marusantose,765,21680,0,0,0,0,647,1802,0.22,0.0,0.1,0.68,1.6,0,18-24
apu_mederosturu,861,1761,0,0,0,0,2206,2381,0.97,0.43,0.09,0.07,3.31,0,18-24
sararebecca23,1216,3183,0,0,0,0,325,978,0.18,0.0,0.06,0.02,1.58,2,25-34
explosivo06,2718,10254,0,0,0,0,480,814,1.04,0.21,0.01,0.05,1.99,0,50-xx
caamilachaparro,1559,33525,0,0,0,0,2990,15112,0.56,0.0,0.11,0.73,2.0,2,18-24
flor_fferreyra,170,1928,0,0,0,0,114,1634,0.11,0.01,0.02,1.09,2.05,0,18-24
aguusalvarez12,553,53484,0,0,0,0,748,4389,0.14,0.01,0.07,0.53,1.24,0,18-24
eduardorivolta,1529,9319,0,0,0,0,322,6238,0.65,0.06,0.04,0.1,2.6,1,25-34
florrmorales22,1040,6658,0,0,0,0,926,1744,0.19,0.01,0.01,0.49,1.91,2,18-24
fernandeztonga,245,13481,0,0,0,0,243,540,0.35,0.16,0.08,0.3,2.5,0,18-24
sebascalabro,189,5578,0,0,0,0,208,846,0.25,0.0,0.02,0.19,0.95,1,18-24
lauubigoni,271,18568,0,0,0,0,370,1691,0.46,0.01,0.04,0.2,1.21,2,18-24
lauucalles1,151,29218,0,0,0,0,825,2775,0.28,0.02,0.25,1.25,2.04,0,18-24
elianacufre,1252,8116,0,0,0,0,1271,2979,0.39,0.04,0.0,1.21,3.15,0,18-24
gerklps,562,34078,0,0,0,0,360,9598,0.34,0.01,0.17,0.06,2.32,1,18-24
juanppineiro,2400,7197,0,0,0,0,861,20709,0.96,0.13,0.19,0.21,4.84,1,25-34
nayylaromero,332,6622,0,0,0,0,326,6662,0.29,0.05,0.02,0.34,4.7,0,18-24
enzogroisman,665,3260,0,0,0,0,674,2222,0.29,0.15,0.27,0.23,1.85,0,10-17
leitogioiosa,462,9935,0,0,0,0,960,11368,0.38,0.0,0.09,0.22,3.46,1,10-17
guidobeeeeok,773,63582,0,0,0,0,1037,29538,0.42,0.0,0.16,0.16,2.39,2,18-24
zarazaga_luis,284,192,0,0,0,0,76,4,1.13,0.0,0.08,0.01,1.83,1,50-xx
cathiib,6837,31307,0,0,0,0,6255,3378,0.39,0.05,0.1,0.62,2.7,2,18-24
laluarodriguez,496,81450,0,0,0,0,1330,20864,0.33,0.0,0.03,0.65,2.57,0,18-24
sssssharo,152,3395,0,0,0,0,84,1936,0.21,0.0,0.11,0.27,2.97,2,18-24
flordirende,64,6596,0,0,0,0,205,6170,0.97,0.18,0.12,1.03,9.52,2,10-17
gonzajrr10,1796,182870,0,0,0,0,2217,9573,0.24,0.0,0.1,0.05,2.54,0,18-24
ksergio80,429,7814,0,0,0,0,240,6217,1.12,0.15,0.14,0.12,1.94,0,50-xx
anyelenfiege,3364,18681,0,0,0,0,4011,24910,0.2,0.03,0.1,1.15,3.29,0,10-17
matias__ferrero,581,10050,0,0,0,0,407,1938,0.44,0.0,0.06,0.1,0.74,1,10-17
frannoe1986,723,48872,0,0,0,0,834,39487,0.24,0.46,0.23,0.04,5.05,0,25-34
jignaciotorresn,254,164,0,0,0,0,265,1472,1.29,0.07,0.29,0.57,4.79,1,25-34
soleislas,362,41394,0,0,0,0,1602,5846,0.14,0.0,0.12,0.17,2.08,2,18-24
mbelenfig,271,862,0,0,0,0,78,25,0.13,0.08,0.04,0.93,1.74,2,18-24
luhherreraa,459,979,0,0,0,0,223,166,0.83,0.79,0.14,0.4,10.3,2,18-24
nicochicconi,699,28396,0,0,0,0,946,10105,0.2,0.02,0.14,0.33,2.01,0,18-24
eveschofer,460,31495,0,0,0,0,689,17246,0.22,0.01,0.05,0.92,1.4,0,18-24
tblack_r,1290,8620,0,0,0,0,1383,21826,0.2,0.09,0.06,0.74,2.27,2,18-24
peer_fede,1620,41982,0,0,0,0,2208,25564,0.36,0.02,0.09,0.11,3.07,1,18-24
tizianapeluffo1,445,2049,0,0,0,0,422,3649,0.84,0.0,0.1,0.28,1.37,0,10-17
francmessineo,1123,31658,0,0,0,0,1806,5487,0.27,0.01,0.1,0.18,1.43,1,18-24
juleriveros,261,13594,0,0,0,0,288,2774,0.22,0.01,0.04,0.29,0.91,2,18-24
franvalenzuela2,126,107,0,0,0,0,30,191,0.09,0.0,0.02,0.26,1.65,0,10-17
antoalonso1,630,37468,0,0,0,0,1004,1693,0.3,0.05,0.09,0.46,1.21,0,18-24
camilaaimem,602,12423,0,0,0,0,575,1090,0.16,0.03,0.22,0.34,2.56,2,10-17
muyoo22,665,15942,0,0,0,0,930,2343,0.24,0.0,0.0,0.1,1.31,0,18-24
sofiaabanzas,505,36847,0,0,0,0,836,3479,0.46,0.0,0.04,0.88,1.3,0,10-17
kandhe_c,208,17320,0,0,0,0,459,1922,0.3,0.01,0.1,0.81,1.86,0,18-24
mati_bentancur,165,236,0,0,0,0,89,21,0.1,0.0,0.09,0.79,1.14,1,18-24
franco_queve2,284,64157,0,0,0,0,416,3933,0.18,0.0,0.06,0.44,1.94,1,18-24
feer_delgreco,190,4577,0,0,0,0,153,3451,0.58,0.01,0.27,0.72,3.07,1,18-24
celenelaah,443,2258,0,0,0,0,95,883,0.08,0.03,0.27,0.14,5.81,0,18-24
miilycosta_1,114,3185,0,0,0,0,226,705,0.1,0.05,0.12,0.77,1.22,2,10-17
nachodiodato,388,12246,0,0,0,0,402,2627,0.29,0.0,0.03,0.15,0.92,1,18-24
yaaamicuevas,699,28608,0,0,0,0,650,78,0.17,0.03,0.14,0.6,2.2,2,18-24
mamilagrosg,310,4939,0,0,0,0,668,853,0.36,0.07,0.02,0.24,1.49,0,18-24
_wildgal,2784,31051,0,0,0,0,4209,6111,0.19,0.01,0.13,0.06,1.36,0,10-17
katecorderook,317,2839,0,0,0,0,524,977,0.02,0.4,0.02,0.83,3.05,2,18-24
pablodavid02,720,4460,0,0,0,0,710,3736,0.21,0.03,0.03,0.48,2.19,1,18-24
cami892,1161,11902,0,0,0,0,519,6178,0.12,0.02,0.05,1.07,1.92,0,10-17
s4nz1b0lud0,3534,9505,0,0,0,0,1508,20149,1.2,0.07,0.03,0.34,12.49,2,10-17
ayee_rodriguez1,359,52176,0,0,0,0,405,2455,0.19,0.01,0.18,0.53,1.77,2,18-24
ferrr_21,1817,18382,0,0,0,0,949,12157,0.1,0.04,0.16,0.42,1.95,2,18-24
aguscap98,27,83221,0,0,0,0,1926,3768,0.12,0.0,0.1,0.35,1.85,1,18-24
jennifer_okk,1899,1717,0,0,0,0,2217,5584,0.08,0.17,0.08,1.92,4.02,2,18-24
abrildomeno,446,36406,0,0,0,0,975,8168,0.22,0.0,0.11,0.2,2.97,2,18-24
aileenm87654749,177,194,0,0,0,0,34,47,0.0,0.0,0.03,0.99,1.01,0,10-17
abriltarres,1236,4198,0,0,0,0,762,1842,0.31,0.0,0.01,0.63,1.05,0,10-17
marisolartigas,146,1419,0,0,0,0,173,399,0.12,3.68,0.93,0.06,6.21,2,10-17
gastialmeyra,143,24570,0,0,0,0,261,5212,0.48,0.06,0.02,0.23,2.12,1,18-24
josefinamosser,703,92218,0,0,0,0,1609,17343,0.31,0.0,0.14,0.76,1.54,2,18-24
alonsoguada,293,47871,0,0,0,0,638,3020,0.27,0.01,0.01,0.73,1.71,2,18-24
agustinbd,95,4445,0,0,0,0,86,960,0.4,0.26,0.13,0.13,2.94,1,25-34
markuriger,439,18662,0,0,0,0,475,7678,0.45,0.01,0.17,0.25,2.11,0,18-24
micadeleonc,785,18556,0,0,0,0,1059,4363,0.41,0.92,0.43,2.09,6.45,2,18-24
herreranicolas_,527,31200,0,0,0,0,819,20828,0.44,0.01,0.06,0.3,1.54,0,18-24
deboh_perla,271,8866,0,0,0,0,416,8765,0.18,0.01,0.01,0.88,1.19,0,18-24
belencanceco,351,3122,0,0,0,0,138,5507,0.14,0.12,0.07,0.09,2.36,0,18-24
naachomarinich,590,88387,0,0,0,0,1011,11762,0.32,0.0,0.03,0.13,1.55,1,18-24
mauroleguiok,378,1190,0,0,0,0,404,246,0.26,1.45,0.38,0.45,7.13,1,25-34
abel_ez,221,26023,0,0,0,0,1628,0,0.94,0.16,0.17,0.08,4.57,0,10-17
fecheblanco,731,16588,0,0,0,0,333,35133,0.19,0.1,0.21,0.53,3.05,0,18-24
debraslo,1928,33986,0,0,0,0,2215,21758,0.14,0.0,0.08,0.17,3.48,0,18-24
nicoplaza57,236,1105,0,0,0,0,136,693,0.36,0.22,0.05,0.12,1.76,1,18-24
fbflorchus,1942,719,0,0,0,0,810,29,0.01,0.05,0.92,1.4,2.14,2,18-24
fede_matzner,374,110,0,0,0,0,40,507,0.9,0.28,0.16,0.5,2.56,1,18-24
ferzequeira,553,52594,0,0,0,0,811,46240,0.32,0.0,0.01,0.3,1.13,1,18-24
luucabreraok,263,2781,0,0,0,0,191,577,0.08,0.02,0.19,0.29,2.36,0,18-24
flower_inspired,2791,59354,0,0,0,0,3280,185,0.1,0.18,0.23,0.4,6.53,2,18-24
fabri_lares,437,10019,0,0,0,0,478,4009,0.19,0.02,0.07,0.5,3.01,2,18-24
alvarezbrogan,278,33648,0,0,0,0,1058,9967,0.35,0.0,0.15,0.26,3.73,1,18-24
paulaavanzini,1186,24104,0,0,0,0,1439,5629,0.47,0.01,0.1,1.3,1.33,0,18-24
ezeedominguezz,8046,45743,0,0,0,0,13439,18294,0.38,0.05,0.11,0.38,5.39,1,18-24
tinamadx,164,507,0,0,0,0,108,285,0.07,0.72,0.86,0.23,6.75,2,18-24
fgalarza_,286,619,0,0,0,0,1049,707,0.37,0.0,0.18,0.42,1.04,0,18-24
paurey8,703,16553,0,0,0,0,868,6281,0.44,0.0,0.15,1.05,1.51,1,10-17
foto_roed,126,6128,0,0,0,0,136,4,0.0,0.0,0.88,0.0,23.96,1,10-17
daniel_a_gamboa,1027,9264,0,0,0,0,276,1034,0.47,0.19,0.74,0.04,8.42,1,25-34
ivansm96,120,7282,0,0,0,0,290,301,0.06,0.04,0.01,0.13,1.67,0,18-24
lupitaa_07,109,2727,0,0,0,0,222,2323,0.13,0.04,0.35,0.91,2.88,0,10-17
andrea46r,394,2357,0,0,0,0,55,3724,0.89,0.42,0.0,2.01,2.12,0,35-49
marcosru2018,1236,64,0,0,0,0,333,4018,2.23,0.02,0.23,0.96,2.07,0,18-24
mercardinali,680,687,0,0,0,0,692,3139,0.68,0.63,0.09,1.1,5.4,0,18-24
thinchomontero,831,19378,0,0,0,0,854,5426,0.21,0.14,0.14,0.61,1.78,1,18-24
fossatigaston,335,390,0,0,0,0,415,208,0.2,0.01,0.0,1.2,3.37,0,10-17
ludmiilaayelenl,1131,33752,0,0,0,0,1717,3445,0.01,0.0,0.01,0.21,1.53,0,18-24
meli3620,748,10662,0,0,0,0,489,2573,0.04,0.01,0.07,1.93,1.24,2,10-17
tami_lr1,685,75696,0,0,0,0,1153,11957,0.26,0.03,0.09,0.06,1.78,0,18-24
ailudisipulo,466,25170,0,0,0,0,510,6528,0.14,0.0,0.05,0.14,1.86,0,18-24
paaziibarbero99,431,127382,0,0,0,0,715,10489,0.31,0.0,0.03,0.16,2.43,2,10-17
qacgonzalo,509,10197,0,0,0,0,275,3529,0.42,0.01,0.04,0.09,2.46,1,18-24
lurafuto,731,3453,0,0,0,0,333,597,0.95,0.62,0.29,0.45,3.9,0,25-34
17muno,589,2874,0,0,0,0,79,3312,1.56,0.18,0.12,0.0,15.84,0,25-34
nicoolemagali,1058,9466,0,0,0,0,1139,8983,0.18,0.0,0.12,0.68,2.6,2,18-24
paola99328434,119,9,0,0,0,0,12,1,0.5,0.0,0.0,0.0,1.0,2,35-49
ariarteagaok,297,2067,0,0,0,0,354,2572,0.52,0.21,0.09,0.67,4.18,2,18-24
mendeguia54_pn,5001,10734,0,0,0,0,1069,6944,0.6,0.4,0.23,1.3,6.84,2,25-34
fedepellegrini_,634,4361,0,0,0,0,2274,3172,0.51,0.8,0.29,0.43,6.26,1,25-34
reosiempre,506,21715,0,0,0,0,768,10514,0.53,0.0,0.19,0.09,5.58,1,18-24
chocholita17,734,13260,0,0,0,0,512,741,0.09,0.01,0.09,0.77,1.56,2,18-24
breenagustina1,359,2402,0,0,0,0,76,2037,0.24,0.01,0.03,0.74,3.72,2,10-17
maufernandez7,539,7912,0,0,0,0,539,4933,0.22,0.03,0.08,0.41,1.2,0,18-24
mililonzo1,1068,15169,0,0,0,0,1115,1297,0.5,0.03,0.05,1.87,1.87,2,18-24
milagrosfelixd1,1090,10214,0,0,0,0,77,7075,1.23,0.07,1.0,2.38,7.53,2,18-24
nahuelgabrielra,767,10150,0,0,0,0,1015,3687,0.55,0.0,0.11,0.19,0.98,0,18-24
susana_scala,388,2017,0,0,0,0,347,1493,0.45,0.22,0.03,0.45,2.6,2,18-24
merlogonzaloo,927,1050,0,0,0,0,537,723,0.24,0.01,0.05,0.4,1.19,1,18-24
_franciscost,648,22228,0,0,0,0,1990,7486,0.26,0.0,0.04,0.34,1.11,0,18-24
jopoopareja,340,9369,0,0,0,0,485,2094,0.08,0.0,0.13,0.51,1.2,1,18-24
lucianacaneda,534,6047,0,0,0,0,410,1119,0.15,0.08,0.21,0.59,3.14,0,18-24
maxiiiramos,675,11402,0,0,0,0,722,3362,0.31,0.01,0.07,0.42,1.49,1,18-24
santi_durann,989,46507,0,0,0,0,1668,18959,0.48,0.0,0.04,0.04,2.05,0,18-24
furtadogus,655,19254,0,0,0,0,392,4152,0.32,0.78,0.46,0.24,4.31,1,25-34
elezeb,784,460,0,0,0,0,285,189,0.25,0.03,0.02,0.44,1.98,0,18-24
airee97,612,41660,0,0,0,0,420,38357,0.1,0.04,0.01,0.58,5.89,1,18-24
macajfarias,255,285,0,0,0,0,111,97,0.01,0.05,0.1,1.01,2.3,0,18-24
maiikoldadamia,131,1096,0,0,0,0,189,849,0.2,0.0,0.0,0.75,3.08,1,10-17
t_belen98,784,15777,0,0,0,0,895,22382,0.23,0.0,0.07,0.83,1.59,0,18-24
tomyvelardez10,330,3015,0,0,0,0,106,1377,0.15,0.02,0.05,0.85,1.14,0,10-17
cele10rodriguez,441,4348,0,0,0,0,387,814,0.14,0.04,0.11,0.31,1.26,1,18-24
sasara315,150,1044,0,0,0,0,141,195,0.09,0.04,0.22,0.95,2.68,0,18-24
lespindola,620,15588,0,0,0,0,653,4614,0.15,0.01,0.01,0.86,2.0,0,18-24
abbriguzman,337,924,0,0,0,0,255,249,0.07,0.07,0.09,0.39,2.09,2,10-17
braigermanotta,1280,3028,0,0,0,0,591,3935,0.41,0.51,0.08,0.38,3.78,0,18-24
braiinacuraok,765,23408,0,0,0,0,717,1080,0.16,0.01,0.03,0.66,1.29,0,18-24
anfavalok,562,48175,0,0,0,0,657,6883,0.55,0.67,0.72,0.46,3.58,2,18-24
jona_garciaa,271,8208,0,0,0,0,374,1890,0.18,0.02,0.02,0.35,1.06,1,18-24
geraalsoria,194,9680,0,0,0,0,238,3712,0.05,0.02,0.23,0.38,1.51,0,18-24
camilostuber,33,3104,0,0,0,0,192,763,0.13,0.01,0.02,0.46,1.45,0,10-17
lucaslepera9,931,464,0,0,0,0,747,430,0.58,0.27,0.04,0.34,3.06,0,10-17
chiquirodrguez,1037,49074,0,0,0,0,1848,20094,0.26,0.0,0.08,0.12,1.12,2,18-24
rodrii_akd_s2,1051,35393,0,0,0,0,1011,1044,0.01,0.01,0.3,0.24,1.32,1,18-24
marianoaguus,687,2178,0,0,0,0,318,1623,0.49,0.16,0.2,0.1,1.28,1,18-24
sergiodanielve1,397,4214,0,0,0,0,434,2393,0.73,1.27,0.25,0.02,1.88,0,10-17
nahuelpetto,943,45004,0,0,0,0,1105,9068,0.57,0.0,0.07,0.38,1.53,1,18-24
dannyailen,1242,1642,0,0,0,0,401,111,0.21,0.01,0.05,0.2,2.26,2,18-24
avecillamili,254,16415,0,0,0,0,498,6339,0.16,0.02,0.1,1.1,1.58,2,18-24
matiasfritzz,274,6040,0,0,0,0,473,466,0.15,0.31,0.08,0.19,2.69,1,10-17
barbykubar,1739,29867,0,0,0,0,786,19258,0.16,0.02,0.08,1.5,1.98,2,18-24
thefoolxshone,202,15163,0,0,0,0,278,957,0.13,0.26,0.14,0.19,3.87,0,18-24
nicozarrelli,805,10384,0,0,0,0,804,9508,0.62,0.0,0.06,0.16,3.25,1,18-24
yazmin45401309,97,176,0,0,0,0,17,299,0.56,0.17,0.0,0.67,1.83,2,10-17
ignacioba23,145,150,0,0,0,0,65,38,1.74,0.29,0.17,0.3,2.26,0,25-34
alesilvero2,926,2880,0,0,0,0,1129,3738,0.08,0.1,0.03,1.0,1.61,0,10-17
eliiarancibia02,1647,6983,0,0,0,0,904,1926,0.25,0.01,0.06,0.46,2.07,2,10-17
kevinluchetta,500,88310,0,0,0,0,791,4250,0.39,0.0,0.07,0.13,1.34,0,18-24
yaamiimz,634,9307,0,0,0,0,703,1134,0.08,0.04,0.1,1.04,1.72,2,18-24
agustinaaruvira,419,18344,0,0,0,0,535,4988,0.19,0.0,0.16,0.91,1.49,2,18-24
juuanlarsen,248,3946,0,0,0,0,774,3893,3.45,0.03,0.06,0.31,1.54,0,18-24
lnavarreta,1051,15333,0,0,0,0,1117,416,0.09,0.0,0.0,0.27,1.2,2,18-24
cabragnr,1047,62780,0,0,0,0,1653,9011,0.42,0.0,0.07,0.17,2.23,2,18-24
hdfernandez,406,921,0,0,0,0,278,184,0.75,0.06,0.14,0.12,8.99,0,10-17
pedroxfer,608,16852,0,0,0,0,732,6405,0.53,0.0,0.01,0.12,0.99,1,18-24
emi_andes,259,14083,0,0,0,0,265,10832,0.19,0.0,0.25,0.23,5.35,1,18-24
sofiinromero,44,1381,0,0,0,0,83,399,0.98,0.88,0.21,0.25,9.85,2,18-24
crisfigueroa00,790,35657,0,0,0,0,1017,16113,0.44,0.0,0.14,0.06,4.07,0,10-17
gonzalezsoff,758,5549,0,0,0,0,923,3230,0.45,0.04,0.04,1.47,2.94,0,10-17
floaloy,857,20526,0,0,0,0,1112,3929,0.55,0.0,0.02,0.99,1.58,2,10-17
ezeborstelmann,219,5385,0,0,0,0,364,2111,0.21,0.11,0.11,0.44,1.69,1,18-24
toomyraffin,216,22189,0,0,0,0,272,6029,0.38,0.0,0.06,0.07,1.58,1,18-24
vickyycastorina,1667,52352,0,0,0,0,2036,34196,0.11,0.0,0.01,0.21,1.76,0,10-17
s4dnessdepress,187,824,0,0,0,0,35,2645,0.12,0.05,0.06,0.05,10.13,2,10-17
karenmartel_,644,82507,0,0,0,0,655,424,0.08,0.0,0.02,0.48,1.22,0,18-24
melisosa13,724,17664,0,0,0,0,1110,5066,0.29,0.0,0.02,0.76,1.96,2,18-24
gonzacarraro,273,6210,0,0,0,0,299,1552,0.25,0.11,0.09,0.34,3.71,0,18-24
forrainmaduraok,1085,4103,0,0,0,0,951,2352,0.2,0.37,0.37,1.42,4.68,2,10-17
gonzalobgrosso,238,9581,0,0,0,0,366,9309,0.36,0.01,0.03,0.25,0.99,0,18-24
rorro_d,1181,44011,0,0,0,0,1225,6018,0.37,0.46,0.05,0.85,3.02,1,25-34
mariiarana15,271,9458,0,0,0,0,284,1063,0.05,0.02,0.05,0.94,1.78,2,18-24
micaperk,1278,20808,0,0,0,0,1149,3615,0.08,0.01,0.12,0.93,2.73,2,18-24
ferper121201,538,18954,0,0,0,0,988,8595,0.33,0.0,0.11,0.37,3.04,0,10-17
nahuelbaldoma,240,3109,0,0,0,0,511,1218,0.56,0.12,0.16,0.36,2.23,0,10-17
marcefrontale,719,264,0,0,0,0,57021,11,0.6,0.16,0.17,0.0,2.34,1,25-34
naachoherrera1,866,17701,0,0,0,0,993,3947,0.43,0.01,0.03,0.25,1.14,1,18-24
agusmansilla17,133,1891,0,0,0,0,129,179,0.03,0.0,0.01,0.04,1.64,2,18-24
mikygnr,1045,62784,0,0,0,0,1652,9016,0.42,0.0,0.07,0.17,2.24,2,18-24
chrismacias1510,692,10449,0,0,0,0,723,7660,0.31,0.03,0.18,0.11,3.27,1,18-24
micagamer23,333,226,0,0,0,0,72,464,1.16,0.03,0.01,1.23,3.84,0,10-17
gabrielkoszko,1661,39474,0,0,0,0,2620,14511,0.39,0.0,0.07,0.22,1.55,1,18-24
acostaailu_,1271,8122,0,0,0,0,1843,10435,0.02,0.26,0.22,1.52,2.45,0,18-24
hugo_diez10,296,707,0,0,0,0,73,157,0.52,0.21,0.07,0.02,3.94,0,18-24
wistonguerra,584,1034,0,0,0,0,446,252,0.07,0.01,0.0,0.0,6.59,1,25-34
micaelareinak,766,83324,0,0,0,0,938,17403,0.31,0.0,0.07,0.5,3.7,0,18-24
otrapelotuda_,636,31056,0,0,0,0,845,12460,0.35,0.02,0.08,0.03,2.99,0,35-49
ailenarmada,357,13210,0,0,0,0,594,769,0.19,0.08,0.05,0.6,1.53,2,18-24
claudio_felipe0,670,15433,0,0,0,0,311,15855,1.48,0.16,0.18,0.2,2.52,1,18-24
veroschinoni,367,21719,0,0,0,0,577,1000,0.65,0.01,0.02,0.35,2.51,2,18-24
ezequielreal10,659,190,0,0,0,0,262,1611,0.09,0.04,0.0,2.05,4.18,0,10-17
caami_petullo,3497,11089,0,0,0,0,2960,6826,0.05,0.03,0.12,1.09,1.82,0,18-24
neit_rc,336,3959,0,0,0,0,384,334,0.12,0.16,0.08,0.12,2.79,1,18-24
eduardo38313931,136,315,0,0,0,0,4,7,0.92,0.0,0.01,0.0,11.51,0,50-xx
canelulyyy,903,5689,0,0,0,0,504,255,0.03,0.21,0.03,0.47,4.0,2,18-24
laraschiel,643,6366,0,0,0,0,1099,2401,0.32,0.01,0.04,1.18,1.28,0,10-17
martinaa051,460,2940,0,0,0,0,561,1652,0.33,0.0,0.0,1.04,1.2,0,10-17
emanuelpelua7,154,24,0,0,0,0,14,516,0.4,0.2,0.0,1.2,1.6,1,10-17
vikiimiraballes,768,26003,0,0,0,0,1122,1729,0.08,0.0,0.06,0.32,1.26,1,10-17
djfrancorecords,496,4658,0,0,0,0,217,584,0.13,0.04,0.1,0.35,3.49,1,18-24
elnegrobriann,168,12455,0,0,0,0,1469,5249,0.67,0.0,0.14,0.21,4.8,0,18-24
alduad,618,2079,0,0,0,0,639,849,0.14,0.01,0.09,0.98,2.27,2,10-17
jorge_stereo,1459,20870,0,0,0,0,1114,6691,0.14,0.18,0.23,0.03,2.07,0,18-24
aylenlavalletto,840,16892,0,0,0,0,899,4180,0.49,0.0,0.02,0.76,1.24,0,18-24
franiipanita,404,7198,0,0,0,0,438,7885,0.4,0.0,0.1,0.07,1.77,1,10-17
rocciocabano,195,8210,0,0,0,0,153,3376,0.11,0.0,0.0,0.49,1.23,2,18-24
andrecaprani,664,8938,0,0,0,0,356,1949,0.3,0.5,0.27,0.45,2.74,0,25-34
lucasvidela00,331,7842,0,0,0,0,371,3855,0.25,0.01,0.16,0.96,2.01,0,18-24
coqqoo,772,20225,0,0,0,0,5493,714,0.14,0.08,0.02,0.09,3.91,0,18-24
canariaa10,357,465,0,0,0,0,143,176,0.19,0.02,0.27,0.46,5.26,2,10-17
carosa_93,945,744,0,0,0,0,333,137,0.12,0.01,0.08,0.42,3.07,2,18-24
ulises_aubel,1211,30440,0,0,0,0,1154,11319,0.54,0.0,0.16,0.19,1.77,0,18-24
antoaguirre05,1032,43430,0,0,0,0,1125,9234,0.31,0.02,0.1,1.18,1.62,2,18-24
valetabarees,863,18107,0,0,0,0,806,5198,0.25,0.0,0.08,0.43,1.26,2,18-24
deviasofia18,37,96,0,0,0,0,23,163,0.88,0.02,0.0,0.06,2.49,2,10-17
ana__soto,1159,15151,0,0,0,0,1375,21929,0.42,0.0,0.07,0.98,1.36,0,10-17
lourbolo,929,10975,0,0,0,0,977,5108,0.43,0.01,0.09,1.08,1.29,0,18-24
lautakischi_,261,28919,0,0,0,0,343,8671,0.38,0.05,0.04,0.64,1.82,1,18-24
talleres_unidos,98,71,0,0,0,0,51,5,0.13,1.21,0.88,0.12,3.62,0,18-24
fabiomartinez1,124,388,0,0,0,0,83,104,1.27,0.59,0.02,0.01,3.7,1,35-49
simooseijas,412,26924,0,0,0,0,476,1948,0.4,0.02,0.05,0.54,2.32,1,18-24
katherineabreu3,444,11950,0,0,0,0,542,1960,0.08,0.06,0.15,0.41,1.57,0,18-24
ursucollantesbl,372,5573,0,0,0,0,410,4607,0.37,0.08,0.03,0.69,1.51,2,25-34
agusangelotti,438,13823,0,0,0,0,853,4763,0.36,0.0,0.21,0.31,2.68,0,10-17
melukawaii123,228,2726,0,0,0,0,112,4733,1.18,0.07,0.04,0.55,1.84,2,10-17
nahuel_acosta97,1326,14188,0,0,0,0,744,12017,0.24,0.0,0.05,0.91,4.39,1,18-24
conny_scaduto27,766,1323,0,0,0,0,124,1367,0.26,0.39,0.24,1.57,3.25,0,10-17
leandros96,482,16060,0,0,0,0,366,497,0.2,0.06,0.03,0.3,1.3,1,18-24
sositayoa,2125,164,0,0,0,0,197,183,0.04,0.04,0.04,0.73,1.91,0,18-24
anisan23,96,741,0,0,0,0,82,185,0.12,0.04,0.02,0.03,1.91,1,35-49
damiantwr,263,284,0,0,0,0,188,540,0.66,0.21,0.07,0.02,4.18,2,35-49
alvaropole,330,6181,0,0,0,0,185,434,0.18,0.19,0.05,0.29,1.73,1,18-24
gino_delu,103,9277,0,0,0,0,266,1400,0.29,0.01,0.01,0.04,0.57,1,18-24
kaianetaiel27,448,2586,0,0,0,0,351,666,0.12,0.02,0.02,1.06,1.48,2,18-24
